wavenumber_cm,absorption,cd
19332.4989,9.79624575e-04,5.38455869e+01
19332.9490,9.78635130e-04,5.37639418e+01
19333.3991,9.77647199e-04,5.36824619e+01
19333.8492,9.76660780e-04,5.36011467e+01
19334.2993,9.75675870e-04,5.35199959e+01
19334.7494,9.74692464e-04,5.34390090e+01
19335.1995,9.73710562e-04,5.33581856e+01
19335.6497,9.72730158e-04,5.32775253e+01
19336.0998,9.71751250e-04,5.31970277e+01
19336.5499,9.70773836e-04,5.31166924e+01
19337.0000,9.69797911e-04,5.30365190e+01
